"scenePtrOffset"	"ptrOffset"	"lineOffset"	"strBytes"	"prefix"	"scene"	"name"	"strText"	"translation"
"017C9A"	"0052"	"0769"	"A2 03 DC B6 D8 CF BC C0 A1 A3 08"	"05 05 1E 0A 54"	"scene04"	"Enemy troop (normal)"	"「わかりました。」[pause]"	""
"017C9A"	"0054"	"077A"	"A2 02 B7 B0 D9 03 C0 B2 BB A4 C3 B7 C9 02 CD DE B8 C0 B0 03 C9 D6 B3 BD A6 A4 01 01 20 B5 B8 D8 CF BD A1 A3 08"	"05 05 1E 0A 54"	"scene04"	"Enemy troop (normal)"	"「キールたいさ、てきのベクターのようすを、

 おくります。」[pause]"	""
"017C9A"	"0056"	"07A5"	"A2 03 DD AF 21 20 B1 C9 02 CD DE B8 C0 B0 03 CA A5 A5 A5 3F 21 01 01 20 BF DD C5 CA DE B6 C5 A4 C5 C6 B6 C9 CF C1 B6 DE B2 C0 DE 21 A3 08"	"05 05 1E 0A 2E"	"scene04"	"Kiel Royard (angered2?)"	"「んっ! あのベクターは・・・?!

 そんなばかな、なにかのまちがいだ!」[pause]"	""
"017C9A"	"0058"	"07D9"	"A2 03 C4 DE B3 B6 C5 BB B2 CF BC C0 B6 A4 02 B7 B0 D9 03 BB CF 21 A3 08"	"05 05 1E 0A 54"	"scene04"	"Enemy troop (normal)"	"「どうかなさいましたか、キールさま!」[pause]"	""
"017C9A"	"005A"	"07F7"	"A2 03 B2 A4 B2 D4 A5 A5 A4 C5 A5 C5 DD C3 DE D3 C5 B2 01 01 20 BA DA D6 D8 B9 DE B2 B9 DE B7 C6 B3 C2 D9 21 A3 08"	"05 05 1E 0A 2E"	"scene04"	"Kiel Royard (angered2?)"	"「い、いや・・、な・なんでもない

 これよりげいげきにうつる!」[pause]"	""
"017C9A"	"005C"	"0823"	"A2 03 D8 AE B3 B6 B2 A1 B9 DE B2 B9 DE B7 B6 B2 BC BC CF BD A1 A3 08"	"05 05 1E 0A 54"	"scene04"	"Enemy troop (normal)"	"「りょうかい。げいげきかいしします。」[pause]"	""
"017C9E"	"0000"	"0200"	"A2 03 CF C0 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene05"	"Takuya Murasawa (dying)"	"「まだしぬわけには・・・」[pause]"	""
"017C9E"	"0002"	"0216"	"A2 02 B8 DE D7 AF CC DF 03 C6 D4 D7 DA D9 C5 D7 CE DD D3 B3 C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene05"	"Mack Ryan (dying)"	"「グラップにやられるならほんもうだ・・・」[pause]"	""
"017C9E"	"0004"	"0237"	"A2 03 C4 DE B3 D4 D7 BA BA CF C3 DE C9 D6 B3 C0 DE C5 A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene05"	"Harry Gibson (dying)"	"「どうやらここまでのようだな・・・」[pause]"	""
"017C9E"	"0006"	"0254"	"A2 03 B6 B8 C4 B3 C3 DE CF B9 D9 C4 CA A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene05"	"Eddie Ray (dying)"	"「かくとうでまけるとは・・・」[pause]"	""
"017C9E"	"0008"	"026C"	"A2 03 BA DE D2 DD C8 02 C1 AA B2 A4 BC AE AF CB DF DD B8 DE 03 C6 B2 B9 C5 B2 DC A3 08"	"05 05 1E 0A 19"	"scene05"	"Nina Laurel (dying)"	"「ごめんねチェイ、ショッピングにいけないわ」[pause]"	""
"017C9E"	"000A"	"028F"	"A2 03 CF C0 DE BC C6 C0 B8 C5 B2 B1 D9 D6 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene05"	"Chay Won (dying)"	"「まだしにたくないあるよ・・・」[pause]"	""
"017C9E"	"000C"	"02A8"	"A2 03 D0 DD C5 A4 B6 C5 D7 BD DE B6 AF C3 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene05"	"Reiko Machida (dying)"	"「みんな、かならずかって・・・」[pause]"	""
"017C9E"	"000E"	"02C1"	"A2 03 DC A5 DC C0 BC B6 DE A4 BA BA C3 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene05"	"Kiel Royard (dying)"	"「わ・わたしが、ここでしぬわけには・・・」[pause]"	""
"017C9E"	"0010"	"02E0"	"A2 02 B3 DE AB B2 C4 DE 03 D6 21 20 B1 B2 C0 B6 AF C0 A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene05"	"Ben Basque (dying)"	"「ヴォイドよ! あいたかった・・・」[pause]"	""
"017C9E"	"0012"	"02FD"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene05"	"Common troop (dying)"	"「うわー!」[pause09]"	""
"017C9E"	"0014"	"030B"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene05"	"Common troop (dying)"	"「いやだー!」[pause09]"	""
"017C9E"	"0016"	"031B"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene05"	"Commander (dying)"	"「しぼう」[pause09]"	""
"017C9E"	"0018"	"0329"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene05"	"Commander"	"「しぼう」[pause09]"	""
"017C9E"	"001A"	"0337"	"A2 03 D3 B3 C0 DE D2 A5 A5 A3 09"	"05 05 1E 0A 3D"	"scene05"	"Operator (dying)"	"「もうだめ・・」[pause09]"	""
"017C9E"	"001C"	"0348"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene05"	"Operator2 (dying)"	"「キャー!」[pause09]"	""
"017C9E"	"001E"	"0356"	"A2 03 B5 DA C0 C1 B6 DE D4 D7 DA D9 C4 B2 B3 C9 B6 A5 A5 A5 A3 09"	"05 05 1E 0A 55"	"scene05"	"Enemy troop (dying)"	"「おれたちがやられるというのか・・・」[pause09]"	""
"017C9E"	"0020"	"0372"	"A2 03 C5 C6 B5 B0 21 A3 09"	"05 05 1E 0A 5B"	"scene05"	"Enemy troop2 (dying)"	"「なにおー!」[pause09]"	""
"017C9E"	"0022"	"0381"	"A2 02 CD DE DD A4 03 C1 B6 D7 C6 C5 DA C5 B6 AF C0 A5 A5 A5 A3 08"	"05 05 1E 0A C7"	"scene05"	"Void (dying)"	"「ベン、ちからになれなかった・・・」[pause]"	""
"017C9E"	"0024"	"039D"	"A2 03 C1 A8 A4 BB B8 BE DD BC AF CA DF B2 B6 A5 A5 A5 A3 08"	"05 05 1E 0A CD"	"scene05"	"Zelv (dying)"	"「ちぃ、さくせんしっぱいか・・・」[pause]"	""
"017C9E"	"0026"	"03B7"	"A2 03 C5 A4 C5 BE DE CF B9 C0 C9 C3 DE BC AE B3 A5 A5 A5 A3 08"	"05 05 1E 0A 73"	"scene05"	"Hoskins (dying)"	"「な、なぜまけたのでしょう・・・」[pause]"	""
"017C9E"	"0028"	"03D2"	"0A 22 A2 02 B3 DE AB B2 C4 DE 03 B6 DD C1 AE B3 A4 B1 CC DE C5 B2 C4 BA DB A6 C0 BD B9 20 C3 B2 C0 C0 DE B7 B1 D8 B6 DE C4 B3 BA DE BB DE B2 CF BD A1 A3 08"	"05 05 1E 0A 04"	"scene05"	"Takuya Murasawa (happy)"	"[music: 22] 「ヴォイドかんちょう、あぶないところをたすけ ていただきありがとうございます。」[pause]"	""
"017C9E"	"002A"	"040C"	"A2 03 B2 D4 A4 DA B2 C5 D7 DC BC D6 D8 D3 02 B4 C3 DE A8 B0 03 C4 02 BE DE D9 CC DE 03 C6 20 B2 AF C3 B8 DA A1 A3 08"	"05 05 1E 0A C6"	"scene05"	"Void (normal)"	"「いや、れいならわしよりもエディーとゼルブに いってくれ。」[pause]"	""
"017C9E"	"002C"	"0439"	"A2 02 B4 C3 DE A8 A4 BE DE D9 CC DE 03 B1 D8 B6 DE C4 B3 A1 A3 08"	"05 05 1E 0A 04"	"scene05"	"Takuya Murasawa (happy)"	"「エディ、ゼルブありがとう。」[pause]"	""
"017C9E"	"002E"	"0455"	"A2 03 DA B2 C6 CA B5 D6 CA DE DD A4 BA DA B8 D7 B2 C9 BA C4 CA 01 01 20 B1 BB D2 BC CF B4 C0 DE A1 A3 08"	"05 05 1E 0A 16"	"scene05"	"Eddie Ray (happy)"	"「れいにはおよばん、これくらいのことは

 あさめしまえだ。」[pause]"	""
"017C9E"	"0030"	"047E"	"A2 03 CF B1 A4 B6 AF C3 C4 B3 BE DE DD C3 DE BD D6 A1 A3 08"	"05 05 1E 0A CC"	"scene05"	"Zelv (normal)"	"「まあ、かってとうぜんですよ。」[pause]"	""
"017C9E"	"0032"	"0498"	"A2 02 B3 DE AB B2 C4 DE 03 D3 BA BA DB C2 DE D6 B2 D0 B6 C0 A6 C2 DA C3 B7 C0 01 01 20 D3 C9 BC DE AC A4 B6 DD BC AC BD D9 A1 A3 08"	"05 05 1E 0A 30"	"scene05"	"Ben Basque (normal)"	"「ヴォイドもこころづよいみかたをつれてきた

 ものじゃ、かんしゃする。」[pause]"	""
"017C9E"	"0034"	"04CA"	"A2 03 BB B1 A4 BA DD D4 CA BC AD B8 CA B2 C3 DE D3 B1 B9 DE D6 B0 BE DE 21 A3 08"	"05 05 1E 0A 0A"	"scene05"	"Mack Ryan (happy)"	"「さあ、こんやはしゅくはいでもあげよーぜ!」[pause]"	""
"017C9E"	"0036"	"04EB"	"0A 13 A2 03 CF C0 A4 C3 B7 C9 CF C1 CC DE BE C6 B1 AF C0 D6 B3 BC DE AC C9 A3 08"	"05 05 1E 0A 30"	"scene05"	"Ben Basque (normal)"	"[music: 13] 「また、てきのまちぶせにあったようじゃの」[pause]"	""
"017C9E"	"0038"	"050C"	"A2 03 C5 BE DE BA DD C5 C6 D3 D4 C2 D7 B6 DE A4 B5 DA C0 C1 C9 01 01 20 B2 B7 BB B7 A6 BC AF C3 B2 D9 DD C0 DE 21 21 A3 08"	"05 05 1E 0A 00"	"scene05"	"Takuya Murasawa (normal)"	"「なぜこんなにもやつらが、おれたちの

 いきさきをしっているんだ!!」[pause]"	""
"017C9E"	"003A"	"053B"	"A2 03 BF DD C5 BA C4 D6 D8 CF BD DE CA A4 D2 BB B7 C9 C3 B7 B6 D7 01 01 20 C0 B5 BD BA C4 BC DE AC 21 A3 08"	"05 05 1E 0A 30"	"scene05"	"Ben Basque (normal)"	"「そんなことよりまずは、めさきのてきから

 たおすことじゃ!」[pause]"	""
"017C9E"	"003C"	"0565"	"A2 03 CF BD DE CA C3 B7 C9 BE DD D8 AE B8 C9 CC DE DD BE B7 A6 BD D9 C4 01 01 20 02 B8 DE D7 AF CC DF C0 B2 CC DF 03 C9 BC DD B6 DE C0 B6 DE 32 31 C0 B2 C0 DE 01 01 20 BF C9 B3 C1 31 C0 B2 CA A4 C0 B2 C1 AE B3 B7 C9 D6 B3 C0 DE A3 08"	"05 05 1E 0A 0C"	"scene05"	"Harry Gibson (normal)"	"「まずはてきのせんりょくのぶんせきをすると

 グラップタイプのしんがたが21たいだ

 そのうち1たいは、たいちょうきのようだ」[pause]"	""
"017C9E"	"003E"	"05B9"	"A2 03 B1 B0 B1 B0 A4 BC DD B6 DE C0 C9 02 B8 DE D7 AF CC DF C0 B2 CC DF 03 B6 DE 01 01 20 BA DD C5 C6 B2 D9 C9 B6 D6 A5 A5 A3 08"	"05 05 1E 0A 09"	"scene05"	"Mack Ryan (worried)"	"「あーあー、しんがたのグラップタイプが

 こんなにいるのかよ・・」[pause]"	""
"017C9E"	"0040"	"05EA"	"0A 2F A2 03 D6 B3 D4 B8 C0 C4 DE D8 C2 B2 C0 BF DE 21 01 01 20 02 BD D7 AF BC AD 03 C0 B2 C9 BC AE B8 DD B2 B7 C3 B5 D9 B6 3F A3 08"	"05 05 1E 0A C6"	"scene05"	"Void (normal)"	"[music: 2F] 「ようやくたどりついたぞ!

 スラッシュたいのしょくんいきておるか?」[pause]"	""
"017C9E"	"0042"	"061C"	"A2 03 B4 B4 A4 C5 DD C4 B6 A1 A3 08"	"05 05 1E 0A 00"	"scene05"	"Takuya Murasawa (normal)"	"「ええ、なんとか。」[pause]"	""
"017C9E"	"0044"	"062E"	"A2 03 C4 BA DB C3 DE BF C9 BA B4 CA A5 A5 A5 A5 3F 3F 08 01 01 20 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 3F 3F 08 01 01 20 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 A5 DD AF 21 A3 08 07 06 34 A2 02 B3 DE AB B2 C4 DE 03 BC DE AC C5 21 21 A3 08"	"05 05 1E 0A 30"	"scene05"	"Ben Basque (normal)"	"「ところでそのこえは・・・・??[pause]

 ・・・・・・・・・・・・・??[pause]

 ・・・・・・・・・・・・んっ!」[pause]
_________________
[portrait: 34]#Ben Basque (happy)#「ヴォイドじゃな!!」[pause]"	""
"017C9E"	"0046"	"0682"	"A2 03 BF B3 D5 B3 B5 CF B4 BA BF 02 CD DE DD 03 C0 DE C5 21 21 A3 08"	"05 05 1E 0A C6"	"scene05"	"Void (normal)"	"「そうゆうおまえこそベンだな!!」[pause]"	""
"017C9E"	"0048"	"069F"	"A2 03 BF DD C5 CA C5 BC CA B1 C4 C3 DE A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene05"	"Takuya Murasawa (normal)"	"「そんなはなしはあとで・・・」[pause]"	""
"017C9E"	"004A"	"06B7"	"A2 03 BF B3 C0 DE C5 A1 BF DA C3 DE CA A4 DC C0 BC C9 CC DE B6 C9 01 01 20 02 BE DE D9 CC DE 03 C4 B5 CF B4 D7 C9 B1 C0 D7 BC B2 C5 B6 CF C9 01 01 20 02 B4 C3 DE A8 B0 03 A6 BC AE B3 B6 B2 BC D6 B3 A1 A3 08"	"05 05 1E 0A C6"	"scene05"	"Void (normal)"	"「そうだな。それでは、わたしのぶかの

 ゼルブとおまえらのあたらしいなかまの

 エディーをしょうかいしよう。」[pause]"	""
"017C9E"	"004C"	"0702"	"A2 02 BE DE D9 CC DE 03 C3 DE BD A1 D6 DB BC B8 A1 A3 08"	"05 05 1E 0A CC"	"scene05"	"Zelv (normal)"	"「ゼルブです。よろしく。」[pause]"	""
"017C9E"	"004E"	"071B"	"A2 03 B5 DA B6 DE 02 B4 C3 DE A8 03 C0 DE A1 B5 DA B6 DE B7 C0 B6 D7 C6 CA 01 01 20 BA DD C5 D4 C2 D7 CA CB C4 CB C8 D8 C0 DE 21 A3 08"	"05 05 1E 0A 16"	"scene05"	"Eddie Ray (happy)"	"「おれがエディだ。おれがきたからには

 こんなやつらはひとひねりだ!」[pause]"	""
"017C9E"	"0050"	"074E"	"A2 03 C1 AE B3 BC C9 B2 B2 D4 C2 C0 DE BE DE 21 21 A3 08"	"05 05 1E 0A 0A"	"scene05"	"Mack Ryan (happy)"	"「ちょうしのいいやつだぜ!!」[pause]"	""
"017C9E"	"0052"	"0767"	"A2 03 B5 D4 B5 D4 A5 A5 A3 08"	"05 05 1E 0A 0C"	"scene05"	"Harry Gibson (normal)"	"「おやおや・・」[pause]"	""
"017C9E"	"0054"	"0777"	"0A 1F A2 03 D0 C5 BB DD 21 20 BC DE AE B3 CE B3 C4 DE B5 D8 C8 BD DE D0 B6 DE 01 01 20 CF D6 B2 BA DD C3 DE B7 C0 D0 C0 B2 C3 DE BD D6 21 01 01 20 BB B1 A4 C4 D8 B6 BA DD C3 DE B5 BC CF B2 C5 BB B2 21 A3 08"	"05 05 1E 0A 72"	"scene05"	"Hoskins (normal)"	"[music: 1F] 「みなさん! じょうほうどおりねずみが

 まよいこんできたみたいですよ!

 さあ、とりかこんでおしまいなさい!」[pause]"	""
"017C9E"	"0056"	"07C2"	"A2 03 CC B8 DB C9 C8 BD DE D0 C4 B2 B3 BA C4 C3 DE BD C8 A1 A3 08"	"05 05 1E 0A 54"	"scene05"	"Enemy troop (normal)"	"「ふくろのねずみということですね。」[pause]"	""
"017C9E"	"0058"	"07DE"	"A2 03 CE B0 CE AF CE AF CE AF A5 A5 A5 A3 08"	"05 05 1E 0A 72"	"scene05"	"Hoskins (normal)"	"「ほーほっほっほっ・・・」[pause]"	""
"017C9E"	"005A"	"07F3"	"A2 03 BF DA C3 DE CA BA B3 B9 DE B7 C6 B3 C2 D8 CF BD A1 A3 08"	"05 05 1E 0A 54"	"scene05"	"Enemy troop (normal)"	"「それではこうげきにうつります。」[pause]"	""
"017C9E"	"005C"	"080E"	"A2 03 B7 AD B3 BF C5 DD C4 D4 D7 C3 DE BD B6 A5 A5 A5 A3 08"	"05 05 1E 0A 72"	"scene05"	"Hoskins (normal)"	"「きゅうそなんとやらですか・・・」[pause]"	""
"017C9E"	"005E"	"0828"	"A2 03 D6 BC B5 CF B4 D7 A4 C3 B7 C6 B6 BA CF DA DD D6 B3 C6 01 01 20 C6 B9 DE C5 B6 DE D7 C0 C0 B6 B3 C9 BC DE AC 21 A3 08"	"05 05 1E 0A 32"	"scene05"	"Ben Basque (angered)"	"「よしおまえら、てきにかこまれんように

 にげながらたたかうのじゃ!」[pause]"	""
"017C9E"	"0060"	"0857"	"A2 03 C3 DE D3 D6 B0 A4 B7 C2 B2 BE DE BC DE B2 BB DD 21 A3 08"	"05 05 1E 0A 09"	"scene05"	"Mack Ryan (worried)"	"「でもよー、きついぜじいさん!」[pause]"	""
"017C9E"	"0062"	"0872"	"A2 03 C5 D9 CD DE B8 A4 C1 B9 B2 A6 D8 D6 B3 BD D9 DD C0 DE 21 A3 08"	"05 05 1E 0A 0C"	"scene05"	"Harry Gibson (normal)"	"「なるべく、ちけいをりようするんだ!」[pause]"	""
"017C9E"	"0064"	"088F"	"A2 03 B5 DA C9 C4 B8 B2 C5 A4 B6 B8 C4 B3 BE DD C0 DE AF C0 C9 C6 01 01 20 BA DD C5 C6 D3 D4 D7 DA D9 C5 DD C3 A5 A5 A5 A3 08"	"05 05 1E 0A 15"	"scene05"	"Eddie Ray (worried)"	"「おれのとくいな、かくとうせんだったのに

 こんなにもやられるなんて・・・」[pause]"	""
"017C9E"	"0066"	"08BF"	"A2 03 CF B1 A4 BF DD C5 C6 B7 A6 B5 C4 BD C5 A1 01 01 20 C0 DE DA C6 C3 DE D3 BC AF CA DF B2 CA A4 C2 B7 D3 C9 BC DE AC A3 08"	"05 05 1E 0A 30"	"scene05"	"Ben Basque (normal)"	"「まあ、そんなにきをおとすな。

 だれにでもしっぱいは、つきものじゃ」[pause]"	""
"017C9E"	"0068"	"08EF"	"A2 03 BA DE B3 D8 AD B3 CC DE C0 B2 B6 DE B7 C3 BC CF B2 CF BC C0 B6 01 01 20 BC B6 C0 C5 B2 A4 B5 CF B4 C0 C1 B2 BF B2 C3 DE 02 CD DE B8 C0 B0 03 A6 01 01 20 C0 C0 B7 C2 CC DE BD C9 C3 DE BD D6 A4 B2 B2 C3 DE BD C8 21 A3 08"	"05 05 1E 0A 72"	"scene05"	"Hoskins (normal)"	"「ごうりゅうぶたいがきてしまいましたか

 しかたない、おまえたちいそいでベクターを

 たたきつぶすのですよ、いいですね!」[pause]"	""
"017C9E"	"006A"	"0940"	"A2 03 B5 CF B4 C0 C1 A4 C5 C6 A6 B8 DE BD DE B8 DE BD DE BC C3 B2 D9 C9 C3 DE BD A1 20 BA DD C5 C4 B7 C6 CA CB C4 D8 C2 DE C2 B6 C0 C2 DE B9 DA CA DE B2 B2 C9 20 C3 DE BD D6 A1 A3 08"	"05 05 1E 0A 72"	"scene05"	"Hoskins (normal)"	"「おまえたち、なにをぐずぐずしているのです。 こんなときにはひとりづつかたづければいいの ですよ。」[pause]"	""
"017C9E"	"006C"	"0983"	"A2 03 B6 B8 C4 B3 CA B7 D7 B2 C5 DD C0 DE B6 D7 A4 B5 DA C6 D1 D8 A6 01 01 20 BB BE C5 B2 C3 DE B8 DA D6 A4 C0 C9 D1 D6 A1 A3 08"	"05 05 1E 0A 09"	"scene05"	"Mack Ryan (worried)"	"「かくとうはきらいなんだから、おれにむりを

 させないでくれよ、たのむよ。」[pause]"	""
"017C9E"	"006E"	"09B4"	"A2 03 BA B2 C2 D7 C5 B6 C5 B6 D4 D9 C5 A4 C4 D8 B1 B4 BD DE 02 C4 DE DA AF C4 DE 20 03 C6 D3 C4 DE AF C3 B2 C1 B6 D7 C3 DE C5 B5 BC C0 DE A1 A3 08"	"05 05 1E 0A 0F"	"scene05"	"Harry Gibson (worried)"	"「こいつらなかなかやるな、とりあえずドレッド にもどっていちからでなおしだ。」[pause]"	""
"017CA2"	"0000"	"0200"	"A2 03 B6 C0 B7 D3 C4 DA BD DE C6 BC C7 C9 B6 AF A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene06"	"Takuya Murasawa (dying)"	"「かたきもとれずにしぬのかっ・・・」[pause]"	""
"017CA2"	"0002"	"021B"	"A2 03 D3 B3 A4 C0 C0 B6 DC C5 B8 C3 B2 B2 D7 BC B2 D4 A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene06"	"Mack Ryan (dying)"	"「もう、たたかわなくていいらしいや・・・」[pause]"	""
"017CA2"	"0004"	"0238"	"A2 03 BD CF DD A4 02 B3 DE AB B2 C4 DE A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene06"	"Harry Gibson (dying)"	"「すまん、ヴォイド・・・」[pause]"	""
"017CA2"	"0006"	"0250"	"A2 03 B5 DA D3 02 B3 DE AB B2 C4 DE 03 B6 DD C1 AE B3 C9 D3 C4 C6 A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene06"	"Eddie Ray (dying)"	"「おれもヴォイドかんちょうのもとに・・・」[pause]"	""
"017CA2"	"0008"	"0271"	"A2 03 BA DE D2 DD 02 C1 AA B2 A4 03 CE DE B8 CA D3 B3 C0 DE D2 D0 C0 B2 A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene06"	"Nina Laurel (dying)"	"「ごめんチェイ、ぼくはもうだめみたい・・・」[pause]"	""
"017CA2"	"000A"	"0294"	"A2 03 D0 DD C5 A4 B1 C4 C9 BA C4 C0 C9 D1 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene06"	"Chay Won (dying)"	"「みんな、あとのことたのむある・・・」[pause]"	""
"017CA2"	"000C"	"02AF"	"A2 03 D0 DD C5 A4 B6 C5 D7 BD DE B6 AF C3 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene06"	"Reiko Machida (dying)"	"「みんな、かならずかって・・・」[pause]"	""
"017CA2"	"000E"	"02C8"	"A2 03 DC A5 DC C0 BC B6 DE A4 BA BA C3 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene06"	"Kiel Royard (dying)"	"「わ・わたしが、ここでしぬわけには・・・」[pause]"	""
"017CA2"	"0010"	"02E7"	"A2 03 BA DA C3 DE CF C0 A4 02 B3 DE AB B2 C4 DE 03 C6 B1 B4 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene06"	"Ben Basque (dying)"	"「これでまた、ヴォイドにあえる・・・」[pause]"	""
"017CA2"	"0012"	"0307"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene06"	"Common troop (dying)"	"「うわー!」[pause09]"	""
"017CA2"	"0014"	"0315"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene06"	"Common troop (dying)"	"「いやだー!」[pause09]"	""
"017CA2"	"0016"	"0325"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene06"	"Commander (dying)"	"「しぼう」[pause09]"	""
"017CA2"	"0018"	"0333"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene06"	"Commander"	"「しぼう」[pause09]"	""
"017CA2"	"001A"	"0341"	"A2 03 D3 B3 C0 DE D2 A5 A5 A3 09"	"05 05 1E 0A 3D"	"scene06"	"Operator (dying)"	"「もうだめ・・」[pause09]"	""
"017CA2"	"001C"	"0352"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene06"	"Operator2 (dying)"	"「キャー!」[pause09]"	""
"017CA2"	"001E"	"0360"	"A2 02 CB A8 B0 21 A3 09"	"05 05 1E 0A 55"	"scene06"	"Enemy troop (dying)"	"「ヒィー!」[pause09]"	""
"017CA2"	"0020"	"036E"	"A2 03 C5 C6 B5 B0 21 A3 09"	"05 05 1E 0A 5B"	"scene06"	"Enemy troop2 (dying)"	"「なにおー!」[pause09]"	""
"017CA2"	"0022"	"037D"	"A2 02 BE DE D9 CC DE A4 03 B5 CF B4 C4 B2 B3 D4 C2 CA A5 A5 A5 A3 08"	"05 05 1E 0A C7"	"scene06"	"Void (dying)"	"「ゼルブ、おまえというやつは・・・」[pause]"	""
"017CA2"	"0024"	"039A"	"A2 03 B8 AF A5 A5 BA DA B6 D7 CA B5 DA C9 BC DE C0 DE B2 B6 DE 01 01 20 B8 D9 CA BD DE C0 DE AF C0 C9 C6 A1 A3 08"	"05 05 1E 0A CD"	"scene06"	"Zelv (dying)"	"「くっ・・これからはおれのじだいが

 くるはずだったのに。」[pause]"	""
"017CA2"	"0026"	"03C6"	"A2 03 DC C0 B8 BC C9 A4 B3 C2 B8 BC B2 B6 B5 B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 79"	"scene06"	"Captain Garcia (dying)"	"「わたくしの、うつくしいかおが・・・」[pause]"	""
"017CA2"	"0028"	"03E2"	"0A 22 A2 03 CF BB B6 02 BE DE D9 CC DE 03 B6 DE 02 BD CA DF B2 03 C0 DE AF C0 C5 DD C3 A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene06"	"Takuya Murasawa (normal)"	"[music: 22] 「まさかゼルブがスパイだったなんて・・・」[pause]"	""
"017CA2"	"002A"	"040A"	"A2 02 B3 DE AB B2 C4 DE 03 C9 B6 C0 B7 A6 B3 C2 BA C4 B6 DE C3 DE B7 C3 D6 B6 AF C0 20 BC DE AC B6 DE A4 C3 B7 D3 CB C4 DE B2 BB B8 BE DD A6 BC C3 B8 D9 D3 C9 20 BC DE AC A1 A3 08"	"05 05 1E 0A 33"	"scene06"	"Ben Basque (worried)"	"「ヴォイドのかたきをうつことができてよかった じゃが、てきもひどいさくせんをしてくるもの じゃ。」[pause]"	""
"017CA2"	"002C"	"044C"	"0A 16 A2 03 C5 B1 02 B3 DE AB B2 C4 DE 03 D6 21 20 BE DD BC DE AE B3 C6 B2 D9 C4 01 01 20 D1 B6 BC C9 BA C4 B6 DE A4 D2 C6 B3 B6 DD C3 DE B8 D9 C9 B3 A1 A3 08"	"05 05 1E 0A 30"	"scene06"	"Ben Basque (normal)"	"[music: 16] 「なあヴォイドよ! せんじょうにいると

 むかしのことが、めにうかんでくるのう。」[pause]"	""
"017CA2"	"002E"	"0487"	"A2 03 B3 D1 AF A4 B1 C9 BA DB CA CF C0 DE DC B6 B6 AF C0 DC B2 A1 A3 08"	"05 05 1E 0A C6"	"scene06"	"Void (normal)"	"「うむっ、あのころはまだわかかったわい。」[pause]"	""
"017CA2"	"0030"	"04A5"	"A2 03 CC C0 D8 C3 DE 02 BA DD CB DE 03 A6 B8 D2 CA DE A4 C3 DD B6 D1 C3 B7 C9 01 01 20 C2 D6 BB A6 CE BA AF C3 B5 AF C0 D3 DD BC DE AC DC B2 A1 A3 08"	"05 05 1E 0A 30"	"scene06"	"Ben Basque (normal)"	"「ふたりでコンビをくめば、てんかむてきの

 つよさをほこっておったもんじゃわい。」[pause]"	""
"017CA2"	"0032"	"04DD"	"A2 02 BC DE BC DE A8 03 C9 C0 DC BA DE C4 C5 DD B6 B7 B7 C0 B8 C5 B2 C8 B0 A3 08"	"05 05 1E 0A 0A"	"scene06"	"Mack Ryan (happy)"	"「ジジィのたわごとなんかききたくないねー」[pause]"	""
