"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"RIGMAP"	"block1"	"1E84"	"2213"	"147 93 145 151 145 149 146 117 130 170 177 216 207 189 161"	"転送装置があります。"	""
"RIGMAP"	"block1"	"1E86"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"RIGMAP"	"block1"	"1E88"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"RIGMAP"	"block1"	"1E8A"	"217A"	"131 71 131 98 131 79 201 149 219 136 192 142 169 142 161 150 123 149 148 130 197 189 161"	"エッグの保安自治本部です。"	""
"RIGMAP"	"block1"	"1E8C"	"2192"	"152 102 144 175 131 116 131 64 131 69 131 139 141 115 183 201 131 124 129 91 131 103 130 197 189 161"	"惑星ファウル行きのポートです。"	""
"RIGMAP"	"block1"	"1E8E"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1E90"	"21AD"	"147 193 142 234 197 131 81 129 91 131 103 130 197 189 161"	"特殊なゲートです。"	""
"RIGMAP"	"block1"	"1E92"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"RIGMAP"	"block1"	"1E94"	"21BD"	"152 102 144 175 131 71 131 98 131 79 141 115 183 201 131 124 129 91 131 103 130 197 189 161"	"惑星エッグ行きのポートです。"	""
"RIGMAP"	"block1"	"1E96"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"RIGMAP"	"block1"	"1E98"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1E9A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1E9E"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1EA0"	"21AD"	"147 193 142 234 197 131 81 129 91 131 103 130 197 189 161"	"特殊なゲートです。"	""
"RIGMAP"	"block1"	"1EA2"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1EA4"	"21D6"	"131 116 131 64 131 69 131 139 146 134 137 155 146 161 130 197 189 161"	"ファウル中央庁です。"	""
"RIGMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1EAC"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"RIGMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1EB0"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"RIGMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"RIGMAP"	"block1"	"1EB4"	"21E9"	"137 189 182 201 139 64 138 66 130 170 177 216 207 189 161"	"何かの機械があります。"	""
"RIGMAP"	"block1"	"1EB6"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1EB8"	"208D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	""
"RIGMAP"	"block1"	"1EBA"	"208D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	""
"RIGMAP"	"block1"	"1EBC"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1EBE"	"21F9"	"131 77 131 117 131 88 131 147 201 137 198 130 197 189 161"	"ギブスンの家です。"	""
"RIGMAP"	"block1"	"1EC0"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	""
"RIGMAP"	"block1"	"1EC2"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	""
"RIGMAP"	"block1"	"1EC4"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"RIGMAP"	"block1"	"1EC6"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"RIGMAP"	"block1"	"1EC8"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"RIGMAP"	"block1"	"1ECA"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"RIGMAP"	"block1"	"1ECC"	"2058"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"RIGMAP"	"block1"	"1ECE"	"2063"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"RIGMAP"	"block1"	"1ED0"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"RIGMAP"	"block1"	"1ED2"	"2004"	"131 82 131 147 131 101 131 105 130 170 177 216 207 189 161"	"コンテナがあります。"	""
"RIGMAP"	"block1"	"1ED4"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1ED6"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"RIGMAP"	"block1"	"1ED8"	"20A1"	"150 216 130 170 177 216 207 189 161"	"木があります。"	""
"RIGMAP"	"block1"	"1EDA"	"2063"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"RIGMAP"	"block1"	"1EDC"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"RIGMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"RIGMAP"	"block2"	"2500"	"2528"	"131 138 131 87 131 139 165 131 80 131 147 131 103 65 0 82 73 71 73 76 32 75 69 78 84 45 65"	"リジル・ケントＡ[00]ＲＩＧＩＬ　ＫＥＮＴ−Ａ"	""
"RIGMAP"	"block2"	"2502"	"2544"	"152 102 144 175 131 118 131 137 131 67 131 104 0 80 82 73 68 69"	"惑星プライド[00]ＰＲＩＤＥ"	""
"RIGMAP"	"block2"	"2504"	"2557"	"152 102 144 175 131 116 131 72 131 139 131 95 176 58 141 145 141 219 137 70 146 136 141 96 0 70 79 76 68 69 82"	"惑星フォルダー：国際宇宙港[00]ＦＯＬＤＥＲ"	""
"RIGMAP"	"block2"	"2506"	"259B"	"152 102 144 175 131 111 176 131 111 131 138 131 65 131 147 0 66 65 82 66 65 82 73 65 78"	"惑星バーバリアン[00]ＢＡＲＢＡＲＩＡＮ"	""
"RIGMAP"	"block2"	"2508"	"2577"	"131 116 131 64 131 147 131 94 131 87 131 65 58 137 113 144 175 131 134 131 106 131 82 176 131 147 0 70 65 78 84 65 83 73 65"	"ファンタジア：衛星ユニコーン[00]ＦＡＮＴＡＳＩＡ"	""
"RIGMAP"	"block2"	"250A"	"25B5"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 49 0 65 88 73 83 32 49"	"アクシス・ステーション１[00]ＡＸＩＳ　１"	""
"RIGMAP"	"block2"	"250C"	"25D2"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 50 0 65 88 73 83 32 50"	"アクシス・ステーション２[00]ＡＸＩＳ　２"	""
"RIGMAP"	"block2"	"250E"	"25EF"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 51 0 65 88 73 83 32 51"	"アクシス・ステーション３[00]ＡＸＩＳ　３"	""
"RIGMAP"	"block2"	"2510"	"260C"	"131 82 131 141 131 106 176 50 0 67 79 76 79 78 89 45 50"	"コロニー２[00]ＣＯＬＯＮＹ−２"	""
"RIGMAP"	"block2"	"2512"	"261E"	"131 138 131 87 131 139 165 131 80 131 147 131 103 66 0 82 73 71 73 76 32 75 69 78 84 45 66"	"リジル・ケントＢ[00]ＲＩＧＩＬ　ＫＥＮＴ−Ｂ"	""
"RIGMAP"	"block2"	"2514"	"263A"	"152 102 144 175 131 74 131 67 58 140 195 145 227 136 226 144 213 0 75 65 73"	"惑星カイ：古代遺跡[00]ＫＡＩ"	""
"RIGMAP"	"block2"	"2516"	"2650"	"147 93 145 151 145 149 146 117 0 84 82 65 78 83 80 79 82 84 69 82"	"転送装置[00]ＴＲＡＮＳＰＯＲＴＥＲ"	""
"RIGMAP"	"block2"	"2518"	"2665"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 0 71 45 67 65 84 65 80 85 76 84"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	""
"RIGMAP"	"block2"	"251A"	"267F"	"152 102 144 175 131 88 131 140 131 147 131 95 176 0 83 76 69 78 68 69 82"	"惑星スレンダー[00]ＳＬＥＮＤＥＲ"	""
"RIGMAP"	"block2"	"251C"	"2695"	"144 108 141 72 137 113 144 175 0"	"人工衛星[00]"	""
"RIGMAP"	"block2"	"251E"	"269F"	"152 102 144 175 131 71 131 98 131 79 0 70 79 87 76 47 69 71 71"	"惑星エッグ[00]ＦＯＷＬ／ＥＧＧ"	""
"RIGMAP"	"block2"	"2520"	"26B3"	"152 102 144 175 131 110 131 138 131 80 176 131 147 58 144 182 145 204 131 118 131 137 131 147 131 103 0 72 85 82 82 73 67 65 78 69"	"惑星ハリケーン：生体プラント[00]ＨＵＲＲＩＣＡＮＥ"	""
"RIGMAP"	"block2"	"2522"	"26D8"	"131 82 131 141 131 106 176 58 131 96 131 70 131 138 176 131 86 131 131 131 98 131 116 131 139 0 67 72 69 82 82 89 32 83 72 85 70 70 76 69"	"コロニー：チェリーシャッフル[00]ＣＨＥＲＲＹ　ＳＨＵＦＦＬＥ"	""
"RIGMAP"	"block2"	"2524"	"2701"	"152 102 144 175 131 116 131 64 131 69 131 139 0"	"惑星ファウル[00]"	""
"RIGMAP"	"block2"	"2526"	"270F"	"131 88 131 121 176 131 88 131 76 131 131 131 137 131 111 131 147 58 131 76 131 131 131 129 131 139 0 67 65 82 71 79 32 83 72 73 80"	"スペースキャラバン：キャメル[00]ＣＡＲＧＯ　ＳＨＩＰ"	""
"SIRMAP"	"block1"	"1E00"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E02"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E04"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SIRMAP"	"block1"	"1E06"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"SIRMAP"	"block1"	"1E08"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"SIRMAP"	"block1"	"1E0A"	"201F"	"131 129 131 94 131 139 131 102 131 133 176 131 147 141 72 138 119 140 164 139 134 143 138 130 197 189 161"	"メタルデューン工学研究所です。"	""
"SIRMAP"	"block1"	"1E0C"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"SIRMAP"	"block1"	"1E0E"	"1FFC"	"144 106 151 116 142 247 130 197 130 183 129 66"	"針葉樹です。"	""
"SIRMAP"	"block1"	"1E10"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E12"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E14"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E16"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	""
"SIRMAP"	"block1"	"1E18"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E1A"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E1C"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"SIRMAP"	"block1"	"1E1E"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SIRMAP"	"block1"	"1E20"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	""
"SIRMAP"	"block1"	"1E22"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"SIRMAP"	"block1"	"1E24"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SIRMAP"	"block1"	"1E26"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E28"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"SIRMAP"	"block1"	"1E2A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E2C"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E2E"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"SIRMAP"	"block1"	"1E30"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"SIRMAP"	"block1"	"1E32"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	""
"SIRMAP"	"block1"	"1E34"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	""
"SIRMAP"	"block1"	"1E36"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SIRMAP"	"block1"	"1E38"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SIRMAP"	"block1"	"1E3A"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SIRMAP"	"block1"	"1E3C"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SIRMAP"	"block1"	"1E3E"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SIRMAP"	"block1"	"1E40"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	""
"SIRMAP"	"block1"	"1E42"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E44"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"SIRMAP"	"block1"	"1E46"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SIRMAP"	"block1"	"1E48"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E4A"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E4C"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"SIRMAP"	"block1"	"1E4E"	"1F71"	"131 125 131 67 131 88 131 103 201 147 88 130 197 189 161"	"マイストの店です。"	""
"SIRMAP"	"block1"	"1E50"	"2069"	"143 100 140 179 145 102 141 122 144 206 130 170 177 216 207 189 161"	"重元素鉱石があります。"	""
"SIRMAP"	"block1"	"1E52"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E54"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SIRMAP"	"block1"	"1E56"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SIRMAP"	"block1"	"1E58"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E5A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E5C"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	""
"SIRMAP"	"block1"	"1E5E"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	""
"SIRMAP"	"block1"	"1E60"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E62"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"SIRMAP"	"block1"	"1E64"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	""
"SIRMAP"	"block1"	"1E66"	"2014"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	""
"SIRMAP"	"block1"	"1E68"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SIRMAP"	"block1"	"1E6A"	"1FB9"	"148 82 151 191 131 94 131 147 131 78 130 170 177 216 207 189 161"	"燃料タンクがあります。"	""
"SIRMAP"	"block1"	"1E6C"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SIRMAP"	"block1"	"1E6E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E70"	"205B"	"145 229 183 197 138 226 130 170 177 216 207 189 161"	"大きな岩があります。"	""
"SIRMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E74"	"1FCB"	"149 172 144 133 130 170 177 216 207 189 161"	"噴水があります。"	""
"SIRMAP"	"block1"	"1E76"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"SIRMAP"	"block1"	"1E78"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	""
"SIRMAP"	"block1"	"1E7A"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	""
"SIRMAP"	"block1"	"1E7C"	"205B"	"145 229 183 197 138 226 130 170 177 216 207 189 161"	"大きな岩があります。"	""
"SIRMAP"	"block1"	"1E7E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E80"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E82"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E84"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E86"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E88"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E8A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E8C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E8E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E90"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E92"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E94"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E96"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E98"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E9A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EA0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EA2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EA4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SIRMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"SIRMAP"	"block2"	"2500"	"2522"	"131 86 131 138 131 69 131 88 65 0 83 73 82 73 85 83 45 65"	"シリウスＡ[00]ＳＩＲＩＵＳ−Ａ"	""
"SIRMAP"	"block2"	"2502"	"2535"	"152 102 144 175 131 104 131 137 131 67 131 76 131 131 131 106 131 73 131 147 0 68 82 89 32 67 65 78 89 79 78"	"惑星ドライキャニオン[00]ＤＲＹ　ＣＡＮＹＯＮ"	""
"SIRMAP"	"block2"	"2504"	"2555"	"152 102 144 175 131 125 131 139 131 75 131 138 129 91 131 94 0 77 65 82 71 65 82 73 84 65"	"惑星マルガリータ[00]ＭＡＲＧＡＲＩＴＡ"	""
"SIRMAP"	"block2"	"2506"	"2570"	"152 102 144 175 131 110 131 138 131 69 131 98 131 104 0 72 79 76 76 89 87 79 79 68"	"惑星ハリウッド[00]ＨＯＬＬＹＷＯＯＤ"	""
"SIRMAP"	"block2"	"2508"	"2589"	"152 102 144 175 131 83 129 91 131 88 131 103 58 148 112 141 122 147 185 0 71 72 79 83 84"	"惑星ゴースト：廃鉱道[00]ＧＨＯＳＴ"	""
"SIRMAP"	"block2"	"250A"	"25A3"	"152 102 144 175 131 129 131 94 131 139 131 102 131 133 129 91 131 147 0 77 69 84 65 76 32 68 85 78 69"	"惑星メタルデューン[00]ＭＥＴＡＬ　ＤＵＮＥ"	""
"SIRMAP"	"block2"	"250C"	"25C1"	"152 102 144 175 131 84 131 137 131 125 131 147 131 95 129 91 58 140 195 145 227 136 226 144 213 0 83 65 76 65 77 65 78 68 69 82"	"惑星サラマンダー：古代遺跡[00]ＳＡＬＡＭＡＮＤＥＲ"	""
"SIRMAP"	"block2"	"250E"	"25E6"	"131 65 131 88 131 101 131 141 131 67 131 104 165 131 82 131 141 131 106 129 91 51 0 67 79 76 79 78 89 45 51"	"アステロイド・コロニー３[00]ＣＯＬＯＮＹ−３"	""
"SIRMAP"	"block2"	"2510"	"2606"	"152 102 144 175 131 83 131 86 131 98 131 78 0 71 79 84 72 73 67"	"惑星ゴシック[00]ＧＯＴＨＩＣ"	""
"SIRMAP"	"block2"	"2512"	"261A"	"131 86 131 138 131 69 131 88 66 0 83 73 82 73 85 83 45 66"	"シリウスＢ[00]ＳＩＲＩＵＳ−Ｂ"	""
