"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"RIGMAP"	"block1"	"1E5A"	"211D"	"131 118 131 137 131 67 131 104 136 226 144 213 140 164 139 134 143 138 130 197 189 161"	"プライド遺跡研究所です。"	"It is Pride Archeology Research Institute."
"RIGMAP"	"block1"	"1E5C"	"2209"	"146 78 182 130 170 178 207 189 161"	"誰かがいます。"	"There's someone here..."
"RIGMAP"	"block1"	"1E5E"	"2134"	"136 234 142 237 201 145 229 140 94 147 93 145 151 145 149 146 117 201 214 179 130 197 189 161"	"一種の大型転送装置のようです。"	"Seems to be a large transfer device."
"RIGMAP"	"block1"	"1E60"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E62"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 30 193 170 175 184 182 179 221 192 176 30 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"RIGMAP"	"block1"	"1E64"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 30 193 170 175 184 182 179 221 192 176 30 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"RIGMAP"	"block1"	"1E66"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 30 193 170 175 184 182 179 221 192 176 30 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"RIGMAP"	"block1"	"1E68"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"RIGMAP"	"block1"	"1E6A"	"214D"	"140 154 149 168 201 142 99 138 91 130 197 189 161"	"建物の残骸です。"	"Those are remains of a building."
"RIGMAP"	"block1"	"1E6C"	"214D"	"140 154 149 168 201 142 99 138 91 130 197 189 161"	"建物の残骸です。"	"Those are remains of a building."
"RIGMAP"	"block1"	"1E6E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1E70"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1E74"	"215B"	"131 101 131 141 131 138 131 88 131 103 201 147 193 142 234 149 186 138 237 130 197 189 161"	"テロリストの特殊兵器です。"	"It's the terrorists' special weapon."
"RIGMAP"	"block1"	"1E76"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	"It's a woman. "
"RIGMAP"	"block1"	"1E78"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E7A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1E7C"	"2209"	"146 78 182 130 170 178 207 189 161"	"誰かがいます。"	"There's someone here... "
"RIGMAP"	"block1"	"1E7E"	"21AD"	"147 193 142 234 197 131 81 129 91 131 103 130 197 189 161"	"特殊なゲートです。"	"It's a special gate. "
"RIGMAP"	"block1"	"1E80"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E82"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"RIGMAP"	"block1"	"1E84"	"2213"	"147 93 145 151 145 149 146 117 130 170 177 216 207 189 161"	"転送装置があります。"	"It's a transfer device. "
"RIGMAP"	"block1"	"1E86"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"RIGMAP"	"block1"	"1E88"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"RIGMAP"	"block1"	"1E8A"	"217A"	"131 71 131 98 131 79 201 149 219 136 192 142 169 142 161 150 123 149 148 130 197 189 161"	"エッグの保安自治本部です。"	"Egg's self-governing security HQ."
"RIGMAP"	"block1"	"1E8C"	"2192"	"152 102 144 175 131 116 131 64 131 69 131 139 141 115 183 201 131 124 129 91 131 103 130 197 189 161"	"惑星ファウル行きのポートです。"	"It's a port of planet Fowl. "
"RIGMAP"	"block1"	"1E8E"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E90"	"21AD"	"147 193 142 234 197 131 81 129 91 131 103 130 197 189 161"	"特殊なゲートです。"	"It's a special gate. "
"RIGMAP"	"block1"	"1E92"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"RIGMAP"	"block1"	"1E94"	"21BD"	"152 102 144 175 131 71 131 98 131 79 141 115 183 201 131 124 129 91 131 103 130 197 189 161"	"惑星エッグ行きのポートです。"	"It's a port of planet Egg."
"RIGMAP"	"block1"	"1E96"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"RIGMAP"	"block1"	"1E98"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E9A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1E9E"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1EA0"	"21AD"	"147 193 142 234 197 131 81 129 91 131 103 130 197 189 161"	"特殊なゲートです。"	"It's a special gate. "
"RIGMAP"	"block1"	"1EA2"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1EA4"	"21D6"	"131 116 131 64 131 69 131 139 146 134 137 155 146 161 130 197 189 161"	"ファウル中央庁です。"	"Foul's central governing agency."
"RIGMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1EAC"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"RIGMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1EB0"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"RIGMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"RIGMAP"	"block1"	"1EB4"	"21E9"	"137 189 182 201 139 64 138 66 130 170 177 216 207 189 161"	"何かの機械があります。"	"It's some kind of machine. "
"RIGMAP"	"block1"	"1EB6"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1EB8"	"208D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	"It's an enemy. "
"RIGMAP"	"block1"	"1EBA"	"208D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	"It's an enemy. "
"RIGMAP"	"block1"	"1EBC"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1EBE"	"21F9"	"131 77 131 117 131 88 131 147 201 137 198 130 197 189 161"	"ギブスンの家です。"	"It's Gibson's house. "
"RIGMAP"	"block1"	"1EC0"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	"It's a woman. "
"RIGMAP"	"block1"	"1EC2"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	"It's an energy store."
"RIGMAP"	"block1"	"1EC4"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"RIGMAP"	"block1"	"1EC6"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"RIGMAP"	"block1"	"1EC8"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"RIGMAP"	"block1"	"1ECA"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"RIGMAP"	"block1"	"1ECC"	"2058"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"RIGMAP"	"block1"	"1ECE"	"2063"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"RIGMAP"	"block1"	"1ED0"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"RIGMAP"	"block1"	"1ED2"	"2004"	"131 82 131 147 131 101 131 105 130 170 177 216 207 189 161"	"コンテナがあります。"	"It's a container. "
"RIGMAP"	"block1"	"1ED4"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1ED6"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"RIGMAP"	"block1"	"1ED8"	"20A1"	"150 216 130 170 177 216 207 189 161"	"木があります。"	"Looks like trees..."
"RIGMAP"	"block1"	"1EDA"	"2063"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"RIGMAP"	"block1"	"1EDC"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"RIGMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"RIGMAP"	"block2"	"2500"	"2528"	"131 138 131 87 131 139 165 131 80 131 147 131 103 65"	"リジル・ケントＡ[00]ＲＩＧＩＬ　ＫＥＮＴ−Ａ"	"Rigel Kent A[00]Rigel Kent A"
"RIGMAP"	"block2"	"2502"	"2544"	"152 102 144 175 131 118 131 137 131 67 131 104"	"惑星プライド[00]ＰＲＩＤＥ"	"Planet Pride[00]Pride"
"RIGMAP"	"block2"	"2504"	"2557"	"152 102 144 175 131 116 131 72 131 139 131 95 176 58 141 145 141 219 137 70 146 136 141 96"	"惑星フォルダー：国際宇宙港[00]ＦＯＬＤＥＲ"	"Planet Folder: Port[00]Folder"
"RIGMAP"	"block2"	"2506"	"259B"	"152 102 144 175 131 111 176 131 111 131 138 131 65 131 147"	"惑星バーバリアン[00]ＢＡＲＢＡＲＩＡＮ"	"Planet Barbarian[00]Barbarian"
"RIGMAP"	"block2"	"2508"	"2577"	"131 116 131 64 131 147 131 94 131 87 131 65 58 137 113 144 175 131 134 131 106 131 82 176 131 147"	"ファンタジア：衛星ユニコーン[00]ＦＡＮＴＡＳＩＡ"	"Fantasia: Unicorn[00]Fantasia"
"RIGMAP"	"block2"	"250A"	"25B5"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 49"	"アクシス・ステーション１[00]ＡＸＩＳ　１"	"Axis Station 1[00]Axis-1"
"RIGMAP"	"block2"	"250C"	"25D2"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 50"	"アクシス・ステーション２[00]ＡＸＩＳ　２"	"Axis Station 2[00]Axis-2"
"RIGMAP"	"block2"	"250E"	"25EF"	"131 65 131 78 131 86 131 88 165 131 88 131 101 176 131 86 131 135 131 147 51"	"アクシス・ステーション３[00]ＡＸＩＳ　３"	"Axis Station 3[00]Axis-3"
"RIGMAP"	"block2"	"2510"	"260C"	"131 82 131 141 131 106 176 50"	"コロニー２[00]ＣＯＬＯＮＹ−２"	"Colony 2[00]Colony-2"
"RIGMAP"	"block2"	"2512"	"261E"	"131 138 131 87 131 139 165 131 80 131 147 131 103 66"	"リジル・ケントＢ[00]ＲＩＧＩＬ　ＫＥＮＴ−Ｂ"	"Rigel Kent B[00]Rigel Kent B"
"RIGMAP"	"block2"	"2514"	"263A"	"152 102 144 175 131 74 131 67 58 140 195 145 227 136 226 144 213"	"惑星カイ：古代遺跡[00]ＫＡＩ"	"Planet Kai: Ruins[00]Kai"
"RIGMAP"	"block2"	"2516"	"2650"	"147 93 145 151 145 149 146 117"	"転送装置[00]ＴＲＡＮＳＰＯＲＴＥＲ"	"Transfer device[00]Transporter"
"RIGMAP"	"block2"	"2518"	"2665"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	"Gravity Catapult[00]G-Catapult"
"RIGMAP"	"block2"	"251A"	"267F"	"152 102 144 175 131 88 131 140 131 147 131 95 176"	"惑星スレンダー[00]ＳＬＥＮＤＥＲ"	"Planet Slender[00]Slender"
"RIGMAP"	"block2"	"251C"	"2695"	"144 108 141 72 137 113 144 175"	"人工衛星[00]"	"Artificial satellite[00]"
"RIGMAP"	"block2"	"251E"	"269F"	"152 102 144 175 131 71 131 98 131 79"	"惑星エッグ[00]ＦＯＷＬ／ＥＧＧ"	"Planet Egg[00]Fowl/Egg"
"RIGMAP"	"block2"	"2520"	"26B3"	"152 102 144 175 131 110 131 138 131 80 176 131 147 58 144 182 145 204 131 118 131 137 131 147 131 103"	"惑星ハリケーン：生体プラント[00]ＨＵＲＲＩＣＡＮＥ"	"Hurricane: plant[00]Hurricane"
"RIGMAP"	"block2"	"2522"	"26D8"	"131 82 131 141 131 106 176 58 131 96 131 70 131 138 176 131 86 131 131 131 98 131 116 131 139"	"コロニー：チェリーシャッフル[00]ＣＨＥＲＲＹ　ＳＨＵＦＦＬＥ"	"Colony Cherry Shuffle[00]Cherry Shuffle"
"RIGMAP"	"block2"	"2524"	"2701"	"152 102 144 175 131 116 131 64 131 69 131 139"	"惑星ファウル[00]"	"Planet Fowl[00]"
"RIGMAP"	"block2"	"2526"	"270F"	"131 88 131 121 176 131 88 131 76 131 131 131 137 131 111 131 147 58 131 76 131 131 131 129 131 139"	"スペースキャラバン：キャメル[00]ＣＡＲＧＯ　ＳＨＩＰ"	"Space Caravan: Camel[00]Cargo Ship"
"SIRMAP"	"block1"	"1E00"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E02"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E04"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SIRMAP"	"block1"	"1E06"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"SIRMAP"	"block1"	"1E08"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"SIRMAP"	"block1"	"1E0A"	"201F"	"131 129 131 94 131 139 131 102 131 133 176 131 147 141 72 138 119 140 164 139 134 143 138 130 197 189 161"	"メタルデューン工学研究所です。"	"It's Metal Dune Engineering Laboratory."
"SIRMAP"	"block1"	"1E0C"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"SIRMAP"	"block1"	"1E0E"	"1FFC"	"144 106 151 116 142 247 130 197 130 183 129 66"	"針葉樹です。"	"It's a coniferous tree."
"SIRMAP"	"block1"	"1E10"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E12"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E14"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E16"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	"It's an exit. "
"SIRMAP"	"block1"	"1E18"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E1A"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E1C"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"SIRMAP"	"block1"	"1E1E"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SIRMAP"	"block1"	"1E20"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	"It's a house."
"SIRMAP"	"block1"	"1E22"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"SIRMAP"	"block1"	"1E24"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SIRMAP"	"block1"	"1E26"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E28"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"SIRMAP"	"block1"	"1E2A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E2C"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E2E"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"SIRMAP"	"block1"	"1E30"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"SIRMAP"	"block1"	"1E32"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	"It's a house."
"SIRMAP"	"block1"	"1E34"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	"It's an exit. "
"SIRMAP"	"block1"	"1E36"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SIRMAP"	"block1"	"1E38"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SIRMAP"	"block1"	"1E3A"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SIRMAP"	"block1"	"1E3C"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SIRMAP"	"block1"	"1E3E"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SIRMAP"	"block1"	"1E40"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	"It's a house."
"SIRMAP"	"block1"	"1E42"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E44"	"2009"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"SIRMAP"	"block1"	"1E46"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SIRMAP"	"block1"	"1E48"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E4A"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E4C"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"SIRMAP"	"block1"	"1E4E"	"1F71"	"131 125 131 67 131 88 131 103 201 147 88 130 197 189 161"	"マイストの店です。"	"It's a Meister workshop. "
"SIRMAP"	"block1"	"1E50"	"2069"	"143 100 140 179 145 102 141 122 144 206 130 170 177 216 207 189 161"	"重元素鉱石があります。"	"Heavy element ores."
"SIRMAP"	"block1"	"1E52"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E54"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SIRMAP"	"block1"	"1E56"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SIRMAP"	"block1"	"1E58"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E5A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E5C"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"SIRMAP"	"block1"	"1E5E"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"SIRMAP"	"block1"	"1E60"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E62"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"SIRMAP"	"block1"	"1E64"	"203B"	"131 71 131 108 131 139 131 77 176 196 143 67 151 157 201 147 88 130 197 189 161"	"エネルギーと修理の店です。"	"It's an energy/repair store. "
"SIRMAP"	"block1"	"1E66"	"2014"	"131 111 176 130 170 177 216 207 189 161"	"バーがあります。"	"It's a bar."
"SIRMAP"	"block1"	"1E68"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SIRMAP"	"block1"	"1E6A"	"1FB9"	"148 82 151 191 131 94 131 147 131 78 130 170 177 216 207 189 161"	"燃料タンクがあります。"	"There's a fuel tank here."
"SIRMAP"	"block1"	"1E6C"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SIRMAP"	"block1"	"1E6E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E70"	"205B"	"145 229 183 197 138 226 130 170 177 216 207 189 161"	"大きな岩があります。"	"There is a big rock here."
"SIRMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E74"	"1FCB"	"149 172 144 133 130 170 177 216 207 189 161"	"噴水があります。"	"There is a fountain here."
"SIRMAP"	"block1"	"1E76"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"SIRMAP"	"block1"	"1E78"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	"It's a shop with miscellaneous things."
"SIRMAP"	"block1"	"1E7A"	"2051"	"137 198 130 170 177 216 207 189 161"	"家があります。"	"It's a house."
"SIRMAP"	"block1"	"1E7C"	"205B"	"145 229 183 197 138 226 130 170 177 216 207 189 161"	"大きな岩があります。"	"There is a big rock here."
"SIRMAP"	"block1"	"1E7E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E80"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E82"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E84"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E86"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E88"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E8A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E8C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E8E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E90"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E92"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E94"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E96"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E98"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E9A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E9C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EA0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EA2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EA4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EA6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EA8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EAA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
